date,city
Brigham City/Ogden (between),5/24/99
Salt Lake City (south of),2/16/99
Salt Lake City,1/28/99
Salt Lake City,11/19/98
Deweyville,11/1/98
Vernal,11/19/98
Murray,11/19/98
Logan,7/5/99
Salt Lake City,9/26/98
Salt Lake City,3/2/04
Salt Lake City,2/16/00
Thompson,12/23/02
Logan,6/4/04
Ogden (northeast of),11/21/98
"Moab (near, in Arches National Park)",11/21/98
Wendover,3/4/08
Moab,7/5/99
Salt Lake City,1/24/14
Hill AFB,9/2/05
Salt Lake City,1/28/99
Magna,1/28/99
Spanish Fork,1/28/99
Orem,1/28/99
Bluff,2/18/01
Brigham City (west of),9/6/02
Ogden/Clinton,8/5/01
Sandy,4/1/01
Clearfield,1/28/99
Clearfield,3/16/00
Hurricane,1/28/99
"Pete's Hole (near, a small lake in the Manti LaSal forest)",1/28/99
Tooele (near),1/28/99
Salt Lake City,1/28/99
Wendover (approx. 20 miles E of Nv. I-80),10/12/01
Salt Lake City,4/22/03
Park City,2/14/06
Huntington,3/7/98
College,9/19/02
Provo/Orem/Salt Lake City,1/28/99
Monument Valley,3/7/00
Salt Lake City,1/28/99
Clinton,2/24/01
Alta,3/7/98
Moab,3/7/98
Sandy,5/2/03
Bountiful,6/12/08
Salt Lake City,10/10/11
Kanab,7/26/02
Mindon,11/2/99
Monument Valley,6/4/04
St. George,11/3/05
Logan,11/21/10
Roy,1/28/99
West Valley City,11/2/99
Salt Lake City,11/2/99
Delta (65 miles SW of),8/5/01
Midvale,11/2/99
Salt Lake City,11/2/99
Provo,11/2/99
Salt Lake City,11/2/99
Panguitch,9/24/03
Tooele,7/8/04
Salt Lake City,11/8/03
Washington,9/26/98
Farmington,11/2/99
Ogden,11/2/99
Orem,11/20/01
Salt Lake City,10/28/02
Moab (south of),8/5/01
Midvale,3/21/03
Tooele City,6/18/98
Salt Lake City,10/12/01
Duchesne,12/12/09
Scofield Reservoir,1/31/11
Windover (near),1/17/04
Moab,5/15/06
Clearfield,1/7/00
Salt Lake City,11/17/99
Orem,1/29/02
"Eastern border (West of, on I-70)",9/6/02
Green River,2/14/08
Crescent Junction (two ranch exits east of on I-70),10/19/99
American Fork,8/30/99
Ogden,12/14/04
Riverton,9/2/15
Magna,11/21/10
Duchenne,9/2/05
Logan,4/29/16
St. George,5/11/05
Lehi,4/27/04
Orem,10/10/11
Monticello,9/19/02
Moki Dugway,9/19/02
Jensen,7/29/10
Murray,8/5/01
Sandy,11/21/10
Salt Lake City,1/11/02
Salt Lake City,10/12/01
Salt Lake City,4/27/07
Salt Lake City,4/16/05
Provo,8/12/08
