date,city
Minneapolis,10/30/06
Plymouth,10/30/06
Rogers,10/30/06
Palisade,2/24/07
Farmington,10/30/06
Saint Cloud,10/30/06
Edina,10/30/06
Farmington,2/1/07
Farmington,12/7/06
Hampton,2/1/07
Great Scott,10/30/06
Woodbury,10/30/06
Brooklyn Center,10/30/06
Oakdale,10/30/06
Brooklyn Center,10/30/06
Randolph (near; 19 & 56),12/7/06
International Falls,3/31/08
Shoreview,10/30/06
Shakopee,10/30/06
Lino Lakes,7/16/06
Buffalo,7/16/06
Shoreview,7/16/06
Forest Lake,10/30/06
Minneapolis,1/21/08
East Bethel,8/5/09
Andover,7/16/06
Monticello,7/16/06
Gaylord,7/16/06
Walker,7/16/06
Winona,5/15/06
Inver Grove Heights,10/30/06
Biglake,5/15/06
Loman,7/16/06
Rochester,5/15/06
Burnsville,5/15/06
St. Paul Park,5/15/06
Excelsior,5/15/06
Minneapolis,5/15/06
Minneapolis,5/15/06
Minneapolis,5/15/06
Eagan,3/11/06
Lino Lakes,2/14/06
Albert Lea,2/14/06
Fergus Falls,2/1/07
Plymouth,2/14/06
Nodine,12/16/05
Minneapolis,12/16/05
East Grand Forks,12/16/05
East Grand Forks,12/16/05
Minneapolis,12/16/05
Minnetonka,11/8/05
Maple Grove,5/15/06
Maple Grove,12/16/05
Bigfork,11/8/05
Richfield,1/10/09
Shoreview,11/3/05
Park Rapids,10/20/05
Northfield,2/1/07
Eagan,10/11/05
Brainerd,10/30/06
Scandia,10/11/05
Coon Rapids/Fridley,10/11/05
Edina,10/11/05
Rogers,10/20/05
Shoreview,10/11/05
Lexington,10/11/05
Shoreview,10/11/05
Nodine,10/11/05
Minneapolis,9/15/05
Forest Lake,10/11/05
Minneapolis,9/2/05
St. Joseph,10/11/05
Rochester,2/14/06
Minnetonka,9/2/05
Shoreview,10/11/05
Orono,9/2/05
Little Falls,10/11/05
Eagen,9/2/05
Brooklyn Center,9/2/05
Big Lake,3/19/09
Dassel,10/11/05
Monticello,10/11/05
Apple Valley,10/11/05
Faribault,10/11/05
Detroit Lakes,12/7/06
Chaska,8/12/08
Longville,9/2/05
Mora,3/19/09
Grand Rapids (near),2/14/06
Owatonna,7/13/05
Boundary Waters Canoe Area,7/13/05
St. Louis Park,2/14/06
Granite Falls,6/20/05
Chanhassen,2/14/06
Center City,7/3/13
Eagan,6/20/05
Golden Valley,6/20/05
Little Falls,12/12/09
Fergus Falls,5/24/05
Fergus Falls,5/24/05
Fergus Falls,5/24/05
Eagan,5/24/05
Apple Valley,6/20/05
Chaska,4/30/15
Eagan,4/16/05
Hopkins,4/16/05
Minneapolis,4/16/05
Anoka,4/16/05
Cook County,9/2/05
Annandale,5/11/05
Walker,5/11/05
West St. Paul,5/24/05
Grand Marais,5/11/05
Minneapolis/St. Paul,2/22/05
Golden Valley,2/22/05
Jordan,2/22/05
Hastings (or Winona),2/8/05
Blaine,2/8/05
Minneapolis,1/27/05
