date,city
Raleigh,11/11/13
North Topsail Beach,11/11/13
Durham,11/11/13
Marion,11/11/13
Taylorsville,11/11/13
Fayetteville,11/11/13
Aberdeen,11/11/13
Walkertown,11/11/13
Winston-Salem,11/11/13
King,11/11/13
Winston-Salem,11/11/13
Lake Lure,12/23/13
Winston-Salem,11/11/13
Fuquay Varina,11/11/13
Washington,11/11/13
Charlotte,10/23/13
Carolina beach,10/23/13
Ocean Isle Beach,10/23/13
Yadkinville,10/23/13
Charlotte,10/23/13
Morganton,11/11/13
Pinetops,10/14/13
Louisburg,10/14/13
Marshville,10/3/13
Mt. Holly,9/30/13
Raleigh,10/23/13
Leland,10/3/13
High Point,9/30/13
Gastonia,9/30/13
Greenville,9/30/13
Mt. Airy,9/30/13
Kill Devil Hill,9/30/13
Holden Beach,9/30/13
Emerald Isle,9/30/13
Emerald Isle,9/30/13
Fayetteville,9/30/13
Emerald Isle,9/30/13
Buxton,9/30/13
Hamstead (Hollyridge),9/30/13
Leland,9/9/13
Asheville,9/30/13
Emerald Isle,9/9/13
Cary,9/9/13
Advance,9/9/13
Kings Mountain,9/9/13
Advance,9/9/13
Waxhaw,9/9/13
Mt. Airy,9/9/13
Statesville,9/9/13
Glenville,9/9/13
Mt. Airy,9/9/13
Weaverville,8/30/13
Weaverville,8/30/13
Seven Devils,8/30/13
Mt. Airy,8/30/13
Oak Island,8/30/13
Charlotte,9/9/13
Washington,8/30/13
Winston-Salem,8/30/13
Rodanthe (Outer Banks),6/27/14
Kure Beach,8/30/13
Concord,8/30/13
Kill Devil Hills,8/30/13
Kure Beach,8/30/13
Taylorsville,8/30/13
Topsail Island,8/30/13
Cedar Grove,8/30/13
Cherokee,9/30/13
Cherokee,9/30/13
Greensboro,8/30/13
Dallas,8/30/13
Four Oaks,8/30/13
Emerald Isle,8/30/13
Holden Beach,8/30/13
Fayetteville,8/30/13
Fayetteville,8/30/13
Waxhaw,8/30/13
Oak Island,8/30/13
Asheville,8/30/13
Indian Trail,8/30/13
Raleigh,8/30/13
Fayetteville,8/30/13
Nags Head,8/30/13
Greensboro,8/30/13
Brunswick County,8/30/13
Charlotte,7/22/13
Mooresville,7/14/13
Winston-Salem,7/14/13
Charlotte,7/14/13
Charlotte,7/14/13
Kitty Hawk,7/14/13
Ash,7/14/13
Winston-Salem,7/5/13
Cary,7/5/13
Wilmington,9/9/13
Elizabeth City,1/30/14
Kannapolis,7/3/13
Greensboro,7/3/13
Roxboro,7/3/13
Waxhaw,7/3/13
Wilmington,7/3/13
Rolesville,7/3/13
Oak Island,7/3/13
Nags Head,7/3/13
Albemarle,7/22/13
Oak Island,7/3/13
Burgaw,7/14/13
Cary,7/3/13
Louisburg,1/30/14
Topsail Beach,7/3/13
Greensboro,7/3/13
Burlington,7/3/13
Weaverville,7/3/13
Newton,6/2/13
Gastonia,6/2/13
Topsail Island,6/2/13
High Point,6/2/13
Lillington,6/2/13
Jacksonville,6/2/13
Raleigh,7/3/13
Youngsville,6/2/13
Burgaw,7/14/13
Summerfield,6/2/13
Concord,5/15/13
Reidsville,6/2/13
Charlotte,5/15/13
Ocean Isle Beach,5/15/13
Carolina Beach,5/15/13
Carolina Beach,5/15/13
Lexington,5/15/13
Thomasville,5/15/13
Gastonia,5/15/13
Charlotte,5/15/13
Burnsville,8/30/13
Kitty Hawk,5/15/13
Chapel Hill,7/5/13
Wilmington,5/15/13
Lincolnton,5/15/13
Mooresville,4/12/13
Belmont,5/15/13
Charlotte,4/12/13
Dunn,2/28/13
