date,city
Heflin,8/7/07
Mobile,10/11/05
Hueytown,10/11/05
Fort Payne,2/24/07
Mount Olive,9/15/05
Hazel Green,9/2/05
Huntsville,9/2/05
Tuscaloosa,10/30/06
Gulf Shores,7/5/05
Huntsville,9/2/05
Huntsville,10/8/07
Montgomery,5/28/05
Orange Beach,10/11/05
Dadeville,5/24/05
Montgomery (50 miles west of; inflight),5/24/05
Montgomery,5/11/05
Hanceville,5/28/05
Guntersville,5/11/05
Headland,5/11/05
Hoover (Bluff Park),4/16/05
Cullman,2/22/05
Birmingham,2/24/05
Smiths,5/11/05
Cullman,2/8/05
Helena,1/11/05
Gaylesville,1/11/05
Headland,7/16/06
Clanton,12/3/04
Dothan,12/3/04
Chalybeate Springs,12/3/04
Montgomery,10/27/04
Orange Beach,10/27/04
Attalla/Gadsden,7/16/06
Orange Beach,9/29/04
Gulf Shores,3/19/09
Hoover/Bluff Park,8/11/04
Huntsville,8/11/04
Huntsville,8/11/04
Piedmont,5/24/05
Birmingham,6/18/04
Dothan,6/4/04
Hanceville,6/4/04
Helena,5/10/04
Gadsden,2/8/05
Orange Beach,4/27/04
Tuscaloosa,9/2/05
Leeds,4/9/04
Foley,3/17/04
Hartselle,3/2/04
Silverhill (SE of),5/4/04
Birmingham,11/28/07
Rock Creek,1/17/04
Hayneville,1/17/04
Florence,11/26/03
Birmingham,11/26/03
Enterprise,11/26/03
Athens,3/23/04
Hueytown,11/26/03
Tuscaloosa,11/26/03
Oxford,11/26/03
Holly Pond,11/8/03
Mobile,11/8/03
Morris,11/8/03
Wind Creek State Park,11/26/03
Mobile,11/8/03
Tuscumbia/Cherokee (between),10/31/03
Opp,10/31/03
Opp,10/31/03
Opp,10/17/03
Banks (outside of),10/15/03
Mobile,10/7/03
Dothan,12/9/03
Elba,9/17/03
Birmingham,8/28/03
Crossville,10/11/05
Jasper,6/4/04
Athens,7/16/03
Birmingham,4/3/15
Alabama (rural),7/16/03
Birmingham,6/18/03
Huntsville,6/10/03
Jasper,6/10/03
Cullman,6/3/03
Cullman,6/3/03
Cullman,6/3/03
Ardmore,6/10/03
Hillsboro,3/21/03
Auburn,3/21/03
Chickasaw,3/21/03
Huntsville,7/16/03
Moundville,3/21/03
Boaz,3/21/03
Cullman,3/21/03
Moundville,3/21/03
Maylene,9/24/12
Irvington,12/23/02
Madison,12/23/02
Mobile,2/14/06
Enterprise,11/9/02
Guntersville,9/13/02
Hazel Green,8/16/02
Bessemer,9/13/02
Hoover,7/26/02
Mobile,7/26/02
Jacksonville,7/26/02
Sylacauga,7/26/02
Elberta,6/12/02
Union Grove,5/14/02
Stockton,5/14/02
Birmingham,4/8/02
Marion County,3/19/02
Mobile,3/19/02
Helena,1/11/02
Foley,12/5/01
Skipperville,11/20/01
Fort Payne,11/20/01
Guntersville,4/17/08
Wetumpka,8/20/01
Helena,8/5/01
Fyffe,8/5/01
Hoover,8/5/01
Bear Creek,9/2/05
Madison,4/28/01
Hamilton,11/6/14
Madison,2/8/05
Irvington,2/24/01
Enterprise,1/3/01
Cordova,12/2/00
Warrior,12/2/00
Sipsey,2/1/07
Alabama,3/21/03
Kimberly,12/2/00
Daphne,6/4/04
Cullman,9/21/00
Ozark,9/12/03
Homewood,6/18/03
Huntsville,8/5/00
Fort Morgan,6/6/00
Talladega,7/23/00
Birmingham,4/26/00
Alabaster,5/3/00
Fort. Deposit,4/1/00
Tuscaloosa,4/1/00
Mobile,4/26/00
Huntsville,2/27/00
Lynn,12/12/11
Montgomery,1/22/00
Toney,12/16/99
Sterrett (15 miles south of Birmingham),12/16/99
Colombiana,10/30/06
Weogufka,12/16/99
Birmingham,12/16/99
Leighton (La Grange Mountain),11/23/99
Tuscaloosa,11/9/99
Montgomery,3/21/03
Gardendale,9/12/99
Gaylesville,11/28/07
Leeds (outside Birmingham),8/10/99
Birmingham,9/4/03
Northport,7/14/99
Troy,6/12/02
Birmingham,2/23/00
Huntsville,7/5/99
Huntsville,6/23/99
Tarrant (Robinwood),5/24/99
Tarrant (Robinwood),6/23/99
Fyffe,12/12/09
Valhermoso Springs,4/26/99
Huntsville,6/18/03
Atmore,4/2/99
Arab,4/2/99
Huntsville,3/17/04
Mobile,2/16/99
Alabaster,8/5/01
Montgomery,8/10/99
Cheaha Mountain,12/16/99
Decatur,1/28/99
Arab,2/16/99
Gulf Shores,1/28/99
"Pell City (33.56' 52""N - 86.15' 00"" W)",11/1/98
Huntsville,8/5/01
Enterprise,2/1/07
Mobile,2/1/07
Silverhill,7/23/00
Tuskegee National Forest @ HWY 85,1/28/99
Athens,7/26/02
Decatur,8/11/04
Huntsville,6/23/99
