date,city
West Chester,11/20/13
Harrisburg,12/2/13
Gibsonia,11/20/13
Gibsonia,11/11/13
Phoenixville,11/11/13
Apollo,11/11/13
Erie,11/11/13
Langhorne,11/11/13
Lansdale,11/11/13
Beaver Falls,11/11/13
Newtown,11/11/13
Shillington,11/11/13
Pottstown,11/11/13
Mechanicsburg,11/11/13
New Kensington,11/11/13
Scranton,11/11/13
Pittsburgh,11/11/13
Pittsburgh,11/11/13
Butler,12/23/13
New Castle,11/11/13
Wilkes-Barre,11/11/13
Philadelphia,11/11/13
Monroeville,10/23/13
McKeesport,1/24/14
Oxford,10/23/13
Levittown,10/23/13
Philadelphia,2/21/14
Levittown,10/23/13
Lewisburg,11/11/13
Washington,10/23/13
Washington,10/23/13
Carlisle,10/23/13
Bath,10/23/13
Hunlock Creek,3/18/14
Buckingham,10/23/13
Ligonier,2/21/14
Mechanicsburg,10/23/13
Finleyville,10/14/13
Enola,10/14/13
Ashfield,10/14/13
Richboro,10/14/13
North Versailles,10/14/13
Duncannon,10/14/13
Philadelphia,10/14/13
Somerset,10/14/13
Newtown,10/14/13
Philadelphia,11/11/13
Pittsburgh,10/14/13
Pittsburgh,10/14/13
Scranton,10/3/13
Gap,9/30/13
Oxford,9/30/13
Oxford,9/30/13
Mcveytown,9/30/13
Oxford,10/3/13
Denver,10/14/13
Townville,9/30/13
Dillsburg,9/30/13
Easton,9/30/13
Lititz,9/30/13
Drexel Hill,9/30/13
Lehighton,9/30/13
Altoona,9/30/13
Downingtown,9/30/13
Smithport,9/30/13
West Chester,9/30/13
Northampton County (around Route 191),9/30/13
Easton,9/30/13
Lock Haven,9/30/13
Landisville,9/30/13
Lancaster County (south of willow street),9/30/13
Collegeville,9/30/13
North Huntingdon,9/30/13
Ben Avon,9/30/13
Reading,9/9/13
Hellertown,9/9/13
Shrewsbury,9/9/13
Pittsburgh,9/9/13
Easton,9/9/13
Shavertown,9/9/13
Slippery Rock,9/9/13
Zelionople,9/9/13
Enola,9/9/13
Pittsburgh,9/9/13
Bluebell,8/30/13
West Chester,8/30/13
Greensburg,9/9/13
Ross Township,8/30/13
Philadelphia,8/30/13
Bernville,8/30/13
Drums,8/30/13
Abington,8/30/13
Unity Township,8/30/13
Erie,8/30/13
Erie,8/30/13
Stroudsburg,8/30/13
Corry,8/30/13
Conneaut Lake,8/30/13
Phoenixville,8/30/13
Dillsburg,8/30/13
Erie,3/18/14
Lahaska/New Hope,8/30/13
Allentown,1/7/15
Allentown (Upper Macungie Twsp),8/30/13
Lehighton,8/30/13
Beech Creek,8/30/13
Linfield,8/30/13
Hermitage,8/30/13
Allentown,8/30/13
Monroeville,8/30/13
Export,8/30/13
Phoenixville,8/30/13
Pittsburgh,8/30/13
Forward Township,8/30/13
Easton,8/30/13
Croydon,8/30/13
Mt. Chestnut,8/30/13
North East,8/30/13
Dayton,8/30/13
Hereford,8/30/13
Pittsburgh,8/30/13
Penn Hills,8/30/13
Morrisville,8/30/13
Pittsburgh,8/30/13
Lancaster,8/30/13
Pittsburgh,8/30/13
Carlisle,8/30/13
Tobyhanna,8/30/13
York,8/30/13
West Chester,8/30/13
Williamsport,8/30/13
Monaca,8/30/13
State College,7/22/13
Landisville,7/22/13
Downingtown,7/22/13
Pittsburgh,7/11/14
Beaver Falls,7/22/13
Union City,7/14/13
New Castle,7/14/13
Bethlehem,7/14/13
Pocono Lake,7/26/14
Dallas,7/14/13
Reading,7/14/13
Roxborough,7/14/13
Elizabethtown (north of),7/14/13
Drexel Hill,7/14/13
Pittsburgh,7/14/13
Manheim,7/14/13
West Chester,7/14/13
Stroudsburg,7/14/13
Enola,7/14/13
Yardley,7/5/13
Sinking spring,7/5/13
Pittsburgh,7/5/13
Chalfont,7/14/13
Osceola Mills,7/5/13
Easton,7/22/13
Chalfont,9/30/13
Downingtown,7/5/13
Fayettville,7/14/13
Plum,7/3/13
Mt. Lebanon/Pittsburgh,7/3/13
Wesleyville,8/2/16
Robesonia,3/23/17
Middletown,7/3/13
Newtown,7/3/13
Monrowville,7/5/13
Williamsport,7/14/13
Beaver Falls,7/3/13
Grove City,7/3/13
Bushkill,7/3/13
Creekside,7/3/13
Bethlehem,2/11/16
Hazleton,7/3/13
Natrona Heights,7/3/13
Greencastle,7/3/13
Glenolden,7/3/13
Wyndmoor,7/3/13
Williamsport,7/3/13
Albrightsville,7/3/13
Scotrun,7/3/13
Erie,7/3/13
Womelsdorf,7/3/13
Lebanon,7/3/13
Johnstown,7/3/13
Wyomissing,7/3/13
Johnstown,7/3/13
Murrysville,7/3/13
Ephrata,7/3/13
Hatboroo,7/3/13
Slippery Rock,12/5/13
Manheim,7/14/13
Conshohocken,7/3/13
Indiana,7/3/13
Johnstown,6/2/13
Pittsburgh,6/2/13
