date,city
Houston,4/12/13
Houston,6/2/13
China Spring,5/15/13
Wichita Falls,3/3/13
Lake Jackson,3/3/13
Millican,3/3/13
Salt Lake City,5/15/13
Wichita Falls,3/3/13
Wichita Falls,3/3/13
Arlington,3/3/13
Woodville,2/28/13
Bastrop,2/28/13
Chester,2/18/13
Crosby,2/18/13
Houston,7/3/15
Cotulla,2/28/13
Houston,2/18/13
Rio Hondo,2/18/13
Whitney,2/18/13
Austin,2/18/13
Lewisville,2/4/13
Dallas,2/4/13
Dallas-Fort Worth,2/18/13
Katy,2/4/13
Vidor,2/4/13
Smithville,2/4/13
Austin,2/4/13
San Antonio,3/18/14
Lubbock,5/26/16
La Marque,2/4/13
Arlington,2/4/13
Pearland,2/4/13
Austin,2/4/13
San Antonio,2/4/13
Montgomery,2/4/13
Denton,2/4/13
Canyon Lake,2/4/13
Gun Barrel City,2/4/13
Fort Worth,2/4/13
Seagoville (Dallas),7/5/13
Odessa,2/4/13
Odessa,2/4/13
Karne City,2/4/13
Livingston,2/4/13
Vidor,2/4/13
Ovilla,2/4/13
Dallas,2/4/13
Sugar Land,2/4/13
Burleson,12/21/12
Magnolia,2/4/13
Webster,2/4/13
"Cameron (near, on highway)",12/21/12
Cameron,12/21/12
Gunter,12/20/12
Fritch,12/20/12
Abilene,12/20/12
Rye,12/20/12
Garland,12/20/12
Rockport,2/4/13
Odessa,12/20/12
Abilene,3/6/15
Blum,12/20/12
Ingleside,12/20/12
Alvarado,12/20/12
Houston,12/20/12
Rancho Viejo,12/20/12
Denton,12/20/12
Montgomery,12/20/12
Corpus Christi,12/20/12
Cypress,12/20/12
Harker Heights,12/20/12
Copperas Cove,12/20/12
Houston,12/20/12
Galveston,12/20/12
Houston,12/20/12
Hurst,12/20/12
Alice,12/20/12
Lake Jackson,12/20/12
Needville,12/20/12
Gainesville,12/20/12
Aquilla,12/20/12
Katy,12/20/12
Brownsville,12/20/12
Katy,11/19/12
Benbrook,11/19/12
Cotulla (south of),11/19/12
New Braunfels,11/19/12
Dripping Springs,12/20/12
Crosby,11/19/12
Petersburg,11/19/12
Texarkana,11/19/12
Jonah,11/19/12
Temple,11/19/12
Granger,11/19/12
Taylor,11/19/12
Comanche,12/20/12
Bertram,11/19/12
Denton,11/19/12
Corpus Christi,11/4/12
Pinehurst,11/4/12
The Woodlands,11/4/12
Tomball,11/4/12
Midlothian,11/4/12
College Station,10/30/12
Houston,10/30/12
Arlington,11/19/12
Brownwood,11/4/12
Lampasas,10/30/12
San Saban/Lampasas (In between),11/4/12
Seguin (near),10/30/12
El Paso,10/30/12
Dallas,10/30/12
Katy,10/30/12
Round Rock,10/30/12
Fort Worth,10/30/12
Austin,12/20/12
San Antonio,10/30/12
Mineral Wells,10/30/12
Killeen,10/30/12
Garland,10/30/12
McAllen,10/30/12
Gary/Gary City,10/30/12
Richmond,10/30/12
San Antonio,10/30/12
Mansfield,10/30/12
Gladewater,10/30/12
Denton,9/24/12
Houston,9/24/12
Garland,9/24/12
Carmine,9/24/12
Spring,10/30/12
Hewitt,9/24/12
Ft. Worth,9/24/12
Corpus Christi,9/24/12
Killeen,9/24/12
Weslaco,9/24/12
Rancho Viejo,9/24/12
Austin,9/24/12
Waxahachie,9/24/12
Fort Worth,9/24/12
Austin,9/24/12
Rancho Viejo,9/24/12
Mason,9/24/12
Caldwell,9/24/12
Houston,9/24/12
Houston,9/24/12
Austin,9/24/12
Providence Village,9/24/12
Dallas,9/24/12
Houston,9/24/12
Tomball,9/24/12
Ennis,9/24/12
Austin,9/24/12
Clear Lake,9/24/12
Kerrville (8.5 miles E of; on I-10),8/6/15
Colorado City,9/24/12
Victoria,9/24/12
Lewisville,9/24/12
Abilene,8/19/12
Corpus Christi,9/24/12
Houston,8/19/12
Abilene,9/24/12
San Antonio,8/19/12
San Antonio,9/24/12
Austin,8/19/12
Brownsville,8/19/12
McAllen,8/19/12
Cuero,8/19/12
Brownfield,8/19/12
Lubbock,8/19/12
Galveston,8/19/12
Houston,8/19/12
Garland,8/5/12
Allen,2/6/15
Montgomery,8/19/12
Rhome,8/5/12
Houston,8/5/12
Terrell,8/5/12
Mesquite,8/5/12
Amarillo,8/5/12
Bedford,8/5/12
New Caney,8/5/12
Burleson,8/5/12
Hutto,8/5/12
Houston,8/5/12
Portland,8/5/12
Dallas,8/5/12
Dallas,8/5/12
Cedar Park,8/5/12
Galveston,12/20/12
Corpus Christi,7/4/12
Cotulla,7/4/12
Springtown,7/4/12
Mabank,7/4/12
El Paso,7/4/12
Cotulla,10/30/12
Houston,7/4/12
Longview,7/4/12
Cibolo,6/20/12
Mount Pleasant,7/4/12
Pidcoke,6/8/12
Lake Worth,6/14/12
Bowie,6/8/12
Dallas,8/30/13
San Antonio,7/4/12
Katy,6/5/12
The Woodlands,6/5/12
Houston,5/29/12
San Antonio,7/4/12
Lago Vista,5/29/12
Edna,5/29/12
League City,5/29/12
San Antonio,5/29/12
Schulenburg,5/29/12
Highland Village,5/13/12
Pearland,5/29/12
Devine,4/12/13
Real County,5/29/12
Sour lake,5/13/12
Fort Worth,5/13/12
Santa Fe,5/13/12
Brownwood,8/5/12
Brownfield,5/13/12
Kingwood,7/14/13
Harlingen,5/13/12
Spring,5/13/12
Highland Village,5/13/12
Cedar Park,5/13/12
Richardson,5/13/12
Royse City,5/13/12
Lewisville Tx,5/13/12
Fort Worth,5/29/12
Atascosa,6/20/12
Austin,5/13/12
Austin,5/13/12
Katy,5/13/12
Schulenburg,5/13/12
Livingston,4/18/12
Victoria,7/4/12
Austin/Florence,5/13/12
Amarillo,5/13/12
Galveston,5/13/12
Livingston (east of),6/8/12
Georgetown,4/18/12
Texas city,4/18/12
Dallas,4/18/12
Cedar Park,4/18/12
Wichita Falls,4/18/12
Waxahachie,4/18/12
Baytown,4/18/12
Copperas Cove,5/13/12
Crowley,5/13/12
Abilene,5/13/12
Cleveland,5/13/12
Mansfield and Terrell,5/13/12
Houston,5/13/12
Austin,4/18/12
Round Rock,3/16/12
Austin,3/16/12
Fort Worth,5/15/13
Houston,3/13/12
Tomball,3/13/12
Dallas,3/13/12
Colleyville,3/13/12
Buffalo (above),3/13/12
Rancho Viejo,9/24/12
San Antonio,6/13/14
Alpine,3/13/12
Lubbock,2/10/12
Lubbock,2/10/12
Ft. Worth,2/3/12
Hurst,2/3/12
Arlington,2/3/12
Ben Wheeler,2/3/12
Tomball,2/10/12
Austin,2/3/12
Cedar Park,2/3/12
